Family,Scientific,BodyMass-Value,Length,Wing,Tail,Tarsus,Toe,Bill L,Bill W,Bill D,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,Nocturnal
Furnariidae,Philydor atricapillus,22.2,162,84,80,19.510000000000002,14.85,18.49,7.19,6.02,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,33,33,33,0,0,0
Furnariidae,Philydor rufum,25,192,94,96,24.42,14.67,21.68,7.86,7.29,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,40,60,0,0,0
Furnariidae,Philydor pyrrhodes,30.5,164,79,62,19.350000000000001,13.8,20,5.55,5.8,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,100,0,0,0,0
Furnariidae,Anabazenops fuscus,39,170,82,71,22.65,18.34,22.43,7.59,7.67,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,10,20,70,0,0,0,0
Furnariidae,Cichlocolaptes leucophrus,50,222,106,93,22.83,20.63,27.37,9.97,8.94,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Furnariidae,Cichlocolaptes leucophrus,50,219,107,96,24.98,21.72,26.61,9.63,8.52,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Furnariidae,Thripadectes ignobilis,47.2,174,102,80,25.28,20.43,23.16,8.73,7.81,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Furnariidae,Thripadectes rufobrunneus,56.2,222,95,92,28.7,21.39,26.41,9.94,8.93,70,0,30,0,0,0,0,0,0,0,Invertebrate,0,0,0,100,0,0,0,0,0
Furnariidae,Thripadectes virgaticeps,65.8,215,94,90,26.2,21.12,26.99,10.42,9.16,80,0,0,0,20,0,0,0,0,0,Invertebrate,0,0,0,100,0,0,0,0,0
Furnariidae,Thripadectes flammulatus,55.89,211.5,99,100,30.14,24.785,28.52,11.375,9.9,90,0,0,0,10,0,0,0,0,0,Invertebrate,0,0,0,100,0,0,0,0,0
Furnariidae,Automolus ochrolaemus,40.2,169,85,68,19.600000000000001,16.399999999999999,23.1,8.6,7.4,80,0,20,0,0,0,0,0,0,0,Invertebrate,0,0,10,70,20,0,0,0,0
Furnariidae,Automolus infuscatus,32.9,186.333,92.333,70.833,21.041699999999999,13.1333,22.95,6.1417,6.4667,90,0,10,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Furnariidae,Automolus infuscatus,32.9,203.429,93.571,72.714,20.821400000000001,13.1929,22.7643,6.35,6.8,90,0,10,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Furnariidae,Automolus leucophthalmus,34.5,180,84,84,23.21,18.04,23.74,8.49,7.88,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Furnariidae,Automolus leucophthalmus,34.5,180,84,81,22.53,19.25,24.12,8.49,7.67,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Furnariidae,Automolus rubiginosus,39.8,174.5,79.5,75.5,25.375,20.67,24.225,8.295,7.94,80,0,20,0,0,0,0,0,0,0,Invertebrate,0,0,0,100,0,0,0,0,0
Furnariidae,Sclerurus mexicanus,25.1,159,82,59,22.58,19.399999999999999,27.14,6.83,5.29,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,80,20,0,0,0,0,0
Furnariidae,Sclerurus mexicanus,25.1,159,82,59,22.58,19.399999999999999,27.14,6.83,5.29,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,80,20,0,0,0,0,0
Furnariidae,Sclerurus caudacutus,36.23,180,94,60.5,21.625,16.55,23.525,5.45,5,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,100,0,0,0,0,0,0
Furnariidae,Sclerurus scansor,36.9,180,87,69,24.65,18.579999999999998,26.96,6.75,5.26,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,100,0,0,0,0,0,0
Furnariidae,Sclerurus scansor,36.9,171,91,66,24.26,19.16,23.44,6.77,5.08,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,100,0,0,0,0,0,0
Furnariidae,Sclerurus guatemalensis,34.7,159,92,57,22.51,16.670000000000002,25.07,8.11,5.43,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,80,20,0,0,0,0,0
Furnariidae,Sclerurus guatemalensis,34.7,159,92,57,22.51,16.670000000000002,25.07,8.11,5.43,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,80,20,0,0,0,0,0
Furnariidae,Lochmias nematura,22,139,64,41,22.08,17.059999999999999,19,5.68,4.84,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,100,0,0,0,0,0,0
Furnariidae,Heliobletus contaminatus,14,127,65,51,19,15.74,14.53,5.5,4.69,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,50,50,0,0,0
Furnariidae,Heliobletus contaminatus,14,123,66,54,19.02,14.36,15.25,5.14,4.71,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,50,50,0,0,0
Furnariidae,Heliobletus contaminatus,14,126,67,56,18.45,13.65,14.37,5,4.29,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,50,50,0,0,0
Furnariidae,Xenops tenuirostris,9.7,109,61,43,13.4,13.68,13.52,5.35,4.14,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,40,60,0,0,0
Furnariidae,Xenops minutus,10.6,121,64,51,12.3,8,14.4,6.6,5.2,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,50,50,0,0,0,0
Furnariidae,Xenops minutus,10.6,129.4,63.7,48.1,14.265000000000001,8.9849999999999994,14.875,4.395,4.805,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,50,50,0,0,0,0
Furnariidae,Xenops minutus,10.6,130.75,64,45.75,14.5375,10.050000000000001,15.1875,4.3625,5.0375,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,50,50,0,0,0,0
Furnariidae,Xenops rutilans,11.2,116,69,46,14.9,13.6,13.6,5,4.5,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Furnariidae,Xenops rutilans,11.2,122,65,51,12.54,13.79,13.95,5.76,5.03,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Furnariidae,Pygarrhichas albogularis,24,148,81,67,18.559999999999999,18.87,22.83,5.8,6.27,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,33,33,33,0,0,0
Furnariidae,Pygarrhichas albogularis,24,152,83,63,20.85,20.64,25.71,6.34,6.1,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,33,33,33,0,0,0
Furnariidae,Dendrocincla tyrannina,54.9,221.5,125,115,26.87,20.625,34.95,10.18,8.25,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,10,90,0,0,0,0
Furnariidae,Dendrocincla fuliginosa,38.7,193,105,76,23.8,16.399999999999999,28.4,9.6,7.3,80,0,10,0,10,0,0,0,0,0,Invertebrate,0,0,33,33,33,0,0,0,0
Furnariidae,Dendrocincla fuliginosa,38.7,230.333,104,87.667,24.183299999999999,16.033300000000001,29.9667,7.6167,6.7667,80,0,10,0,10,0,0,0,0,0,Invertebrate,0,0,33,33,33,0,0,0,0
Furnariidae,Dendrocincla fuliginosa,38.7,204.68799999999999,108.313,80.938,20.399999999999999,17.912500000000001,30.925,6.7,6.7625,80,0,10,0,10,0,0,0,0,0,Invertebrate,0,0,33,33,33,0,0,0,0
Furnariidae,Dendrocincla fuliginosa,38.7,245.333,115.667,86,25.033300000000001,17.633299999999998,30.6333,7.8,7.1167,80,0,10,0,10,0,0,0,0,0,Invertebrate,0,0,33,33,33,0,0,0,0
Furnariidae,Dendrocincla fuliginosa,38.7,185,95,81,23.48,18.59,27.38,11.38,8.21,80,0,10,0,10,0,0,0,0,0,Invertebrate,0,0,33,33,33,0,0,0,0
Furnariidae,Dendrocincla fuliginosa,38.7,179,101,81,23.32,16.920000000000002,27.01,10.56,7.77,80,0,10,0,10,0,0,0,0,0,Invertebrate,0,0,33,33,33,0,0,0,0
Furnariidae,Dendrocincla anabatina,34.21,182,96,72,23.5,16.100000000000001,25,7.8,7.7,70,0,20,0,0,0,0,0,0,10,Invertebrate,0,0,40,40,20,0,0,0,0
Furnariidae,Dendrocincla merula,49.99,189.667,103,65.5,20.866700000000002,16.433299999999999,26.7,5.8,6.7,90,0,10,0,0,0,0,0,0,0,Invertebrate,0,0,40,40,20,0,0,0,0
Furnariidae,Dendrocincla homochroa,39.43,186,99,75,25.5,16.399999999999999,26.1,8.9,6.9,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,10,90,0,0,0,0
Furnariidae,Deconychura longicauda,23.8,188,95,92,21.3,17,24.6,7.5,6.2,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,80,20,0,0,0
Furnariidae,Sittasomus griseicapillus,13.12,166,78.833,71.167,16.1083,10.925000000000001,17.2083,4.8417,3.75,90,0,0,0,0,0,0,0,0,10,Invertebrate,0,0,0,0,50,50,0,0,0
Furnariidae,Sittasomus griseicapillus,13.12,156,77.125,72.25,13.675000000000001,11.2,17.925,4.975,4.1,90,0,0,0,0,0,0,0,0,10,Invertebrate,0,0,0,0,50,50,0,0,0
Furnariidae,Sittasomus griseicapillus,13.12,171.75,74.25,78.75,15.387499999999999,10.762499999999999,16.625,4.725,4.1125,90,0,0,0,0,0,0,0,0,10,Invertebrate,0,0,0,0,50,50,0,0,0
Furnariidae,Glyphorynchus spirurus,14.6,138.5,69.125,59.125,13.65,9.4,12.075,4.7,4.1,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,40,60,0,0,0
Furnariidae,Glyphorynchus spirurus,14.6,155.429,72.429,66.429,16.164300000000001,8.5213999999999999,13.4929,5.1357,4.3143,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,40,60,0,0,0
Furnariidae,Glyphorynchus spirurus,14.6,139,71,63,15.9,10.7,13.2,6.9,4.6,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,40,60,0,0,0
Furnariidae,Drymornis bridgesii,92.62,316,136,116,36.119999999999997,24.6,79.53,11.34,10.54,90,0,0,0,0,0,0,0,0,10,Invertebrate,0,0,100,0,0,0,0,0,0
Furnariidae,Nasica longirostris,92,373,142,137,30.83,22.07,73.68,13.13,9.85,90,0,10,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,50,50,0,0,0
Furnariidae,Nasica longirostris,92,345,134,127,27.18,22.42,70.33,13.25,9.79,90,0,10,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,50,50,0,0,0
Furnariidae,Dendrexetastes rufigula,69.6,258,111.625,99.375,19.649999999999999,19.225000000000001,32.95,9.1,9.325,90,0,0,0,0,0,10,0,0,0,Invertebrate,0,0,0,0,50,50,0,0,0
Furnariidae,Dendrexetastes rufigula,69.6,245,103,97,23.38,21.78,35.04,15.08,12.09,90,0,0,0,0,0,10,0,0,0,Invertebrate,0,0,0,0,50,50,0,0,0
Furnariidae,Dendrexetastes rufigula,69.6,255,109,111,23.9,21.87,35.38,14.57,11.04,90,0,0,0,0,0,10,0,0,0,Invertebrate,0,0,0,0,50,50,0,0,0
Furnariidae,Xiphocolaptes promeropirhynchus,93.04,299,138,121.5,33.92,32.92,49.075,15.36,14.19,90,0,0,0,10,0,0,0,0,0,Invertebrate,0,0,0,40,60,0,0,0,0
Furnariidae,Xiphocolaptes albicollis,118,299,130,125,31.35,28.2,54.18,14.32,11.88,80,10,0,0,10,0,0,0,0,0,Invertebrate,0,0,0,0,100,0,0,0,0
Furnariidae,Xiphocolaptes albicollis,118,308,126,126,32.299999999999997,26.54,54.72,13.37,12.5,80,10,0,0,10,0,0,0,0,0,Invertebrate,0,0,0,0,100,0,0,0,0
Furnariidae,Xiphocolaptes falcirostris,110,287,133,112,32.619999999999997,26.16,50.72,12.44,11.52,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,20,20,60,0,0,0,0
Furnariidae,Xiphocolaptes major,156,311,150,124.5,35.479999999999997,29.675000000000001,58.92,15.58,13.015,90,0,0,0,10,0,0,0,0,0,Invertebrate,0,0,33,33,33,0,0,0,0
Furnariidae,Dendrocolaptes certhia,68.7,253,125,112,30.9,22.9,38,9.9,9.6,80,0,20,0,0,0,0,0,0,0,Invertebrate,0,0,0,10,90,0,0,0,0
Furnariidae,Dendrocolaptes certhia,68.7,278.75,128.6,111.5,29,20.65,41.85,11.6,9.4,80,0,20,0,0,0,0,0,0,0,Invertebrate,0,0,0,10,90,0,0,0,0
Furnariidae,Dendrocolaptes picumnus,76.6,290,130,120,28,19.899999999999999,39.55,9.9,8.55,80,0,20,0,0,0,0,0,0,0,Invertebrate,0,0,40,40,20,0,0,0,0
Furnariidae,Dendrocolaptes picumnus,76.6,313.39999999999998,137.6,119.2,29.2,21.14,41.54,10.21,8.9,80,0,20,0,0,0,0,0,0,0,Invertebrate,0,0,40,40,20,0,0,0,0
Furnariidae,Dendrocolaptes picumnus,76.6,297.5,136.5,116.167,28.066700000000001,20.5,38.9833,9.5417,8.4167,80,0,20,0,0,0,0,0,0,0,Invertebrate,0,0,40,40,20,0,0,0,0
Furnariidae,Dendrocolaptes platyrostris,61.7,254,121,125,27.54,21.12,39.4,12.28,8.66,80,0,0,0,10,0,0,0,0,10,Invertebrate,0,0,50,50,0,0,0,0,0
Furnariidae,Dendrocolaptes platyrostris,61.7,250,121,123,27.99,22.05,40.04,13.01,8.76,80,0,0,0,10,0,0,0,0,10,Invertebrate,0,0,50,50,0,0,0,0,0
Furnariidae,Dendroplex picus,41.34,192,96,78,22.1,12.8,29.5,7.8,7.6,90,0,10,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Furnariidae,Dendroplex picus,41.34,189,104,76,21.7,18.600000000000001,28.5,8.7,7.7,90,0,10,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Furnariidae,Dendroplex picus,41.34,204.5,102.5,87,22.06,19.29,30.475,9.75,7.1,90,0,10,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Furnariidae,Dendroplex picus,41.34,190,96,80,21.68,17.93,31.26,10.3,8.72,90,0,10,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Furnariidae,Dendroplex picus,41.34,207.5,109.5,88,22.204999999999998,19.265000000000001,30.445,10.13,7.715,90,0,10,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Furnariidae,Dendroplex picus,41.34,212,103,87,20.420000000000002,16.329999999999998,27.17,9.14,7.67,90,0,10,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Furnariidae,Dendroplex picus,41.34,215,103,91,19.489999999999998,16.399999999999999,29.54,10.46,7.7,90,0,10,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Furnariidae,Dendroplex kienerii,45,214,109.5,101,22.805,19.094999999999999,30.75,9.89,7.405,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,100,0,0,0,0
Furnariidae,Xiphorhynchus obsoletus,32.6,193,98,85,22.1,15.9,27.08,10.12,7.63,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,40,60,0,0,0,0
Furnariidae,Xiphorhynchus obsoletus,32.6,174,97,74,19.940000000000001,16.329999999999998,26.67,9.22,8.55,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,40,60,0,0,0,0
Furnariidae,Xiphorhynchus fuscus,21.8,163,72,69,18.72,13.34,22.68,6.99,4.81,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,50,50,0,0,0,0
Furnariidae,Xiphorhynchus fuscus,21.8,170,73,75,18.48,13.75,26.22,7.55,5.78,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,50,50,0,0,0,0
Furnariidae,Xiphorhynchus ocellatus,36.66,214.417,102.25,83.033,18.2,16.7667,31.9833,6.3333,6.4667,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Furnariidae,Xiphorhynchus ocellatus,36.66,232,108.5,96,23.02,18.225000000000001,34.885,10.95,9.32,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Furnariidae,Xiphorhynchus elegans,34.5,199,102,83,21.32,17.59,33.45,10.82,8.44,90,0,10,0,0,0,0,0,0,0,Invertebrate,0,0,0,30,60,10,0,0,0
Furnariidae,Xiphorhynchus elegans,34.5,191,89,75,20.9,16.73,30.82,10.24,8.36,90,0,10,0,0,0,0,0,0,0,Invertebrate,0,0,0,30,60,10,0,0,0
Furnariidae,Xiphorhynchus spixii,31.2,228.5,100.25,76,19.975000000000001,14.981299999999999,33.6375,7.125,6.75,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,40,40,20,0,0,0,0
Furnariidae,Xiphorhynchus spixii,31.2,201,99,86,20.68,17.87,32.65,10.79,7,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,40,40,20,0,0,0,0
Furnariidae,Xiphorhynchus spixii,31.2,195,103,85,20.64,16.7,33.08,11.26,7.73,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,40,40,20,0,0,0,0
Furnariidae,Xiphorhynchus pardalotus,34.57,206,95,89,21.41,17.940000000000001,31.53,10.5,7.85,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Furnariidae,Xiphorhynchus pardalotus,34.57,198,100,88,21.57,17.66,35.67,10.71,8.06,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Furnariidae,Xiphorhynchus pardalotus,34.57,211,97,96,22.25,17.3,34.94,10.06,8.59,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Furnariidae,Xiphorhynchus pardalotus,34.57,201,93,91,21.94,17.649999999999999,36.89,10.52,8.05,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Furnariidae,Xiphorhynchus guttatus,59.69,225,108,87,24.1,20.7,40.5,11.2,9.3,80,0,20,0,0,0,0,0,0,0,Invertebrate,0,0,0,10,90,0,0,0,0
Furnariidae,Xiphorhynchus guttatus,59.69,266.5,115.167,92.667,24.508299999999998,16.899999999999999,39.6417,8.6833,9.1667,80,0,20,0,0,0,0,0,0,0,Invertebrate,0,0,0,10,90,0,0,0,0
Furnariidae,Xiphorhynchus guttatus,59.69,246.125,114.5,91.8,20.024999999999999,19.324999999999999,37.3,6.05,8.7,80,0,20,0,0,0,0,0,0,0,Invertebrate,0,0,0,10,90,0,0,0,0
Furnariidae,Xiphorhynchus guttatus,59.69,278.16699999999997,121.5,96.333,24.808299999999999,17.649999999999999,41.3583,9.3833,9.2417,80,0,20,0,0,0,0,0,0,0,Invertebrate,0,0,0,10,90,0,0,0,0
Furnariidae,Xiphorhynchus guttatus,59.69,219,110,100.333,22.816700000000001,19.079999999999998,38.9567,11.2433,9.15,80,0,20,0,0,0,0,0,0,0,Invertebrate,0,0,0,10,90,0,0,0,0
Furnariidae,Xiphorhynchus guttatus,59.69,221.5,97.5,97,23.42,18.375,37.415,10.96,8.62,80,0,20,0,0,0,0,0,0,0,Invertebrate,0,0,0,10,90,0,0,0,0
Furnariidae,Xiphorhynchus guttatus,59.69,260,118,112,24.75,20.65,45.69,13.16,10.04,80,0,20,0,0,0,0,0,0,0,Invertebrate,0,0,0,10,90,0,0,0,0
Furnariidae,Xiphorhynchus guttatus,59.69,244,109,101,23.13,18.96,44.55,11.8,9.91,80,0,20,0,0,0,0,0,0,0,Invertebrate,0,0,0,10,90,0,0,0,0
Furnariidae,Xiphorhynchus susurrans,46.72,228,111,100,25.36,19.89,40.89,10.93,9.03,80,0,20,0,0,0,0,0,0,0,Invertebrate,0,0,0,33,33,33,0,0,0
Furnariidae,Xiphorhynchus susurrans,46.72,218,95,89,22.52,18.04,34.34,11.83,9.57,80,0,20,0,0,0,0,0,0,0,Invertebrate,0,0,0,33,33,33,0,0,0
Furnariidae,Xiphorhynchus flavigaster,46.19,234,112,94,23.1,18.100000000000001,44.5,10,8.4,80,0,20,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,60,40,0,0,0
Furnariidae,Xiphorhynchus flavigaster,46.19,250.5,113,105.5,23.695,19.97,39.835,11.27,9.73,80,0,20,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,60,40,0,0,0
Furnariidae,Xiphorhynchus lachrymosus,56.4,225,122,101,24.61,21.54,40.37,11.7,10.8,90,0,10,0,0,0,0,0,0,0,Invertebrate,0,0,0,10,90,0,0,0,0
Furnariidae,Xiphorhynchus lachrymosus,56.4,220,121,104,25.18,21.22,35.14,12.31,10.2,90,0,10,0,0,0,0,0,0,0,Invertebrate,0,0,0,10,90,0,0,0,0
Furnariidae,Xiphorhynchus erythropygius,46.8,216,119,100,22.89,19.09,38.72,10.41,8.82,70,0,20,0,0,0,0,0,0,10,Invertebrate,0,0,0,0,50,50,0,0,0
Furnariidae,Xiphorhynchus erythropygius,46.8,215,107,94,23.5,17.32,31.61,10.66,8.05,70,0,20,0,0,0,0,0,0,10,Invertebrate,0,0,0,0,50,50,0,0,0
Furnariidae,Xiphorhynchus erythropygius,46.8,222,121,113,22.13,18.149999999999999,33.24,11.15,8.94,70,0,20,0,0,0,0,0,0,10,Invertebrate,0,0,0,0,50,50,0,0,0
Furnariidae,Xiphorhynchus triangularis,46.3,211,120,96,21.84,18.53,30.53,9.2,7.88,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,100,0,0,0,0
Furnariidae,Xiphorhynchus triangularis,46.3,198,106,93,21.18,17.14,28.96,9.66,8.36,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,100,0,0,0,0
Furnariidae,Lepidocolaptes souleyetii,25.7,197,96,82,19,14.8,30.3,3.3,5.7,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,100,0,0,0,0
Furnariidae,Lepidocolaptes angustirostris,29.59,183,96,89,19.87,15.91,33.12,8.03,6.18,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,40,60,0,0,0,0
Furnariidae,Lepidocolaptes angustirostris,29.59,193,99,87,20.71,7.17,38.5,8.41,5.87,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,40,60,0,0,0,0
Furnariidae,Lepidocolaptes affinis,34.99,195,99,92,18.989999999999998,16.649999999999999,28.17,7.27,5.71,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,100,0,0,0,0
Furnariidae,Lepidocolaptes affinis,34.99,188,94,86,17.91,16.53,27.2,7.41,5.91,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,100,0,0,0,0
Furnariidae,Lepidocolaptes falcinellus,27.92,178,95,88,20.3,15.69,30.53,8.46,5.74,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,50,50,0,0,0
Furnariidae,Lepidocolaptes falcinellus,27.92,180,91,76,19.91,17.07,32.32,9.11,6,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,50,50,0,0,0
Furnariidae,Lepidocolaptes albolineatus,20.3,199.5,98,83,17.324999999999999,18.170000000000002,30.795,9.535,6.87,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,20,80,0,0,0
Furnariidae,Campylorhamphus trochilirostris,40.8,302,103,114,23.67,19.16,94.15,10.2,7.35,90,0,0,0,10,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Furnariidae,Campylorhamphus falcularius,42.6,248,102,103.5,22.234999999999999,20.145,70.735,9.88,6.965,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,50,50,0,0,0,0
Furnariidae,Campylorhamphus pusillus,40.5,220.667,101.333,103,21.153300000000002,17.55,55.7367,9.44,6.5467,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,40,60,0,0,0,0
Furnariidae,Campylorhamphus procurvoides,33.5,226,94,93,18.23,16.850000000000001,59,10.73,7,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,40,60,0,0,0,0
Furnariidae,Campylorhamphus procurvoides,33.5,217,96,88,20.78,17.690000000000001,57.42,9.91,6.58,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,40,60,0,0,0,0
Thamnophilidae,Cymbilaimus lineatus,35.8,178.9,77.25,66.7,24.385000000000002,13.845000000000001,25.43,9.415,8.945,70,0,20,0,0,0,10,0,0,0,Invertebrate,0,0,0,0,100,0,0,0,0
Thamnophilidae,Cymbilaimus lineatus,35.8,170,78,65,23.81,18.559999999999999,23.04,11.51,10.2,70,0,20,0,0,0,10,0,0,0,Invertebrate,0,0,0,0,100,0,0,0,0
Thamnophilidae,Hypoedaleus guttatus,38.8,205,89,100,27.28,17.649999999999999,27.2,12.61,11.7,90,0,10,0,0,0,0,0,0,0,Invertebrate,0,0,0,0,100,0,0,0,0
Thamnophilidae,Frederickena unduligera,83,235,109,87,18.350000000000001,11,29.8,8.5,10.7,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,40,40,20,0,0,0,0
Thamnophilidae,Thamnophilus doliatus,27.03,149,70,57,26.1,16.8,22.4,9,7.3,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,30,30,40,0,0,0,0
Thamnophilidae,Thamnophilus doliatus,27.03,147,69,58,26.2,15.4,22.4,10.1,8,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,30,30,40,0,0,0,0
Thamnophilidae,Thamnophilus aethiops,25.7,149,74,58,22.18,19.135000000000002,21.25,9.905,8.245,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,20,40,40,0,0,0,0
Thamnophilidae,Thamnophilus schistaceus,20.3,137,66,53,19.5,13.7,20.4,9.2,6.5,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Thamnophilidae,Thamnophilus schistaceus,20.3,137.5,65,47,18.287500000000001,10.737500000000001,19.35,6.425,6.0625,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Thamnophilidae,Thamnophilus schistaceus,20.3,144.833,69,52.333,18.95,11.025,20.125,6.15,6.2083,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Thamnophilidae,Thamnophilus schistaceus,20.3,152.6,67.2,52.2,18.78,11.25,19.38,6.16,6.34,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Thamnophilidae,Thamnophilus murinus,19.3,150.19999999999999,64,50.8,18.66,9.92,19.95,6.69,5.84,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,10,90,0,0,0,0
Thamnophilidae,Thamnophilus punctatus,19.4,141,69,55,20.8,13.2,23,9.2,7.4,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,80,0,0,0,0
Thamnophilidae,Thamnistes anabatinus,20.7,158,71,65,18.97,12.17,22.12,8.78,7.29,90,0,0,0,0,0,10,0,0,0,Invertebrate,0,0,0,20,60,20,0,0,0
